"ticket_id","customer_id","member_id","category","priority","status","subject","created_at","first_response_at","resolved_at","satisfaction_score","escalated","tags"
5620,597,7716,"security","low","closed","Account merge request","2025-09-01 06:06:06","2025-09-01 13:06:06","2025-09-08 01:06:06",1,False,"gdpr , enterprise , ux"
5621,1049,NULL,"security","medium","open","Need to add more team members","2025-09-01 06:07:20",NULL,NULL,NULL,False,NULL
5622,562,7176,"integration","critical","in_progress","Need help with API authentication","2025-09-24 18:28:37","2025-09-24 19:47:37",NULL,NULL,False,"export;sso;ux"
5623,576,7436,"onboarding","low","in_progress","Webhook delivery failures","2025-07-07 23:55:23","2025-07-08 17:55:23",NULL,NULL,False,NULL
5624,526,6701,"data_export","medium","in_progress","White label logo not displaying","2024-03-04 21:49:57","2024-03-07 08:49:57",NULL,NULL,False,"sso;technical;documentation;feature"
5625,1101,NULL,"billing","medium","in_progress","Mobile app crashes on Android","2025-08-26 10:45:42","2025-08-28 01:45:42",NULL,NULL,False,"billing;urgent;bug;performance"
5626,532,6765,"performance","medium","closed","Export failing for large datasets","2024-03-29 15:54:28","2024-04-01 12:54:28","2024-04-04 02:54:28",4,False,"feature;enterprise"
5627,688,NULL,"account","medium","in_progress","SSO configuration help needed","2025-10-06 16:46:16","2025-10-07 08:46:16",NULL,NULL,False,NULL
5628,187,2690,"account","critical","resolved","Need to add more team members","2025-10-22 01:00:03","2025-10-22 02:42:03","2025-10-24 01:42:03",1,True,NULL
5629,274,3798,"account","medium","resolved","Feature request: dark mode","2025-10-04 10:59:09","2025-10-06 14:59:09","2025-10-11 09:59:09",5,False,"onboarding;feature;ux;documentation"
5630,639,8231,"security","medium","open","GDPR data export request","2025-06-29 02:34:20",NULL,NULL,NULL,False,"ux, sso, migration, onboarding"
5631,85,1301,"data_export","medium","closed","Report generation timeout","2024-07-08 11:21:38","2024-07-08 13:21:38","2024-07-08 19:21:38",4,False,"enterprise,migration,training,security"
5632,669,NULL,"security","low","in_progress","Duplicate notifications being sent","2025-03-15 04:20:14","2025-03-15 08:20:14",NULL,NULL,False,"documentation"
5633,891,NULL,"security","high","in_progress","API rate limiting issues","2025-10-08 08:48:15","2025-10-08 20:48:15",NULL,NULL,False,NULL
5634,197,2771,"account","critical","resolved","Feature request: dark mode","2023-08-16 09:34:32","2023-08-16 11:01:32","2023-08-22 04:01:32",NULL,False,"bug"
5635,1017,NULL,"technical","low","waiting_on_customer","Data import from CSV failing","2025-07-18 04:20:35","2025-07-20 18:20:35",NULL,NULL,False,NULL
5636,13,215,"technical","medium","closed","Mobile app crashes on Android","2025-10-20 21:37:38","2025-10-22 15:37:38","2025-10-28 12:37:38",3,False,"feature"
5637,1153,NULL,"api","high","closed","Cannot login to dashboard","2025-06-04 07:09:40","2025-06-04 12:09:40","2025-06-04 23:09:40",NULL,False,NULL
5638,1035,NULL,"feature_request","critical","waiting_on_customer","Export failing for large datasets","2025-10-11 12:24:29","2025-10-11 14:20:29",NULL,NULL,False,"enterprise"
5639,173,2529,"feature_request","medium","waiting_on_customer","Audit log access denied","2024-08-29 00:08:24","2024-08-29 04:08:24",NULL,NULL,False,"bug,enterprise,sso,performance"
5640,1061,NULL,"account","medium","resolved","Audit log access denied","2025-05-18 21:03:16","2025-05-19 06:03:16","2025-05-21 13:03:16",4,False,"security"
5641,1151,NULL,"billing","medium","waiting_on_customer","Duplicate notifications being sent","2024-01-23 17:29:12","2024-01-26 10:29:12",NULL,NULL,False,"urgent , security , technical"
5642,335,4271,"security","low","resolved","API rate limiting issues","2024-12-05 12:26:52","2024-12-08 06:26:52","2024-12-08 18:26:52",5,False,"enterprise, enterprise"
5643,700,NULL,"integration","high","resolved","SSO configuration help needed","2023-03-19 08:33:51","2023-03-19 19:33:51","2023-03-26 05:33:51",4,True,"api"
5644,141,2088,"security","medium","closed","Duplicate notifications being sent","2025-09-12 05:09:35","2025-09-14 00:09:35","2025-09-18 06:09:35",NULL,False,"onboarding,urgent"
5645,391,4919,"technical","high","resolved","GDPR data export request","2024-02-10 02:25:14","2024-02-10 04:25:14","2024-02-14 11:25:14",NULL,False,"ux;bug"
5646,969,NULL,"api","low","open","Need help with API authentication","2025-06-28 20:40:31",NULL,NULL,NULL,False,NULL
5647,108,1562,"integration","medium","in_progress","Duplicate notifications being sent","2025-05-27 09:54:49","2025-05-30 01:54:49",NULL,NULL,False,"bug, documentation"
5648,567,7237,"account","high","resolved","Billing discrepancy on latest invoice","2025-08-23 03:09:14","2025-08-23 12:09:14","2025-08-23 18:09:14",5,False,NULL
5649,1043,NULL,"account","medium","waiting_on_customer","Webhook delivery failures","2023-11-06 17:59:43","2023-11-08 01:59:43",NULL,NULL,False,"migration"
5650,1021,NULL,"performance","medium","resolved","Report generation timeout","2024-08-01 07:43:11","2024-08-02 08:43:11","2024-08-06 01:43:11",NULL,False,"export, performance"
5651,548,6972,"technical","medium","in_progress","Webhook delivery failures","2025-07-09 05:43:48","2025-07-11 14:43:48",NULL,NULL,False,"documentation,training,api,enterprise"
5652,735,NULL,"feature_request","low","closed","Custom workflow automation broken","2025-04-14 16:29:01","2025-04-17 02:29:01","2025-04-17 04:29:01",1,False,"api"
5653,494,6257,"security","high","waiting_on_customer","GDPR data export request","2024-08-18 20:37:22","2024-08-19 01:37:22",NULL,NULL,True,NULL
5654,724,NULL,"feature_request","low","waiting_on_customer","Data import from CSV failing","2025-09-25 10:32:47","2025-09-25 17:32:47",NULL,NULL,False,"technical;integration;feature;urgent"
5655,1075,NULL,"api","critical","open","Need help with API authentication","2025-09-18 23:41:15",NULL,NULL,NULL,False,"feature,export,gdpr"
5656,293,3949,"account","high","closed","Mobile app crashes on Android","2025-05-13 05:38:09","2025-05-13 06:38:09","2025-05-16 21:38:09",3,True,"bug"
5657,911,NULL,"integration","medium","waiting_on_customer","Gantt chart not rendering correctly","2023-06-20 18:52:06","2023-06-20 20:52:06",NULL,NULL,False,"migration;sso;urgent"
5658,958,NULL,"security","medium","resolved","Billing discrepancy on latest invoice","2025-04-30 12:18:42","2025-05-02 14:18:42","2025-05-04 03:18:42",NULL,False,NULL
5659,900,NULL,"integration","high","resolved","Permission settings not saving","2025-05-25 18:24:18","2025-05-25 19:24:18","2025-05-27 22:24:18",3,False,"technical;api;feature;bug;technical"
5660,1,1,"billing","medium","closed","Integration with Slack not working","2024-07-05 22:22:00","2024-07-08 10:22:00","2024-07-09 06:22:00",NULL,False,NULL
5661,700,NULL,"account","high","resolved","Need to add more team members","2024-01-09 12:00:05","2024-01-09 13:00:05","2024-01-12 06:00:05",NULL,False,"onboarding,sso,technical,bug"
5662,200,2869,"data_export","low","resolved","Data import from CSV failing","2025-10-08 07:36:20","2025-10-09 20:36:20","2025-10-16 11:36:20",NULL,False,"onboarding, api, enterprise, training"
5663,817,NULL,"data_export","medium","waiting_on_customer","Mobile app crashes on Android","2023-04-30 05:54:02","2023-05-01 14:54:02",NULL,NULL,False,"api,documentation"
5664,665,NULL,"billing","low","in_progress","Time tracking sync issues","2024-04-01 05:49:49","2024-04-02 01:49:49",NULL,NULL,False,NULL
5665,140,2086,"data_export","medium","waiting_on_customer","Custom workflow automation broken","2025-10-09 03:03:24","2025-10-09 21:03:24",NULL,NULL,False,"migration"
5666,162,2348,"feature_request","medium","resolved","Audit log access denied","2025-04-10 23:02:58","2025-04-12 04:02:58","2025-04-18 04:02:58",NULL,False,NULL
5667,253,3540,"integration","medium","resolved","Report generation timeout","2025-07-29 16:36:17","2025-07-29 20:36:17","2025-08-05 15:36:17",NULL,False,"enterprise , gdpr , technical , documentation"
5668,761,NULL,"api","low","resolved","Data import from CSV failing","2025-09-09 02:18:05","2025-09-09 14:18:05","2025-09-11 04:18:05",2,False,NULL
5669,238,3371,"security","high","in_progress","Duplicate notifications being sent","2023-09-10 14:05:05","2023-09-10 16:05:05",NULL,NULL,True,"sso , gdpr , onboarding"
5670,707,NULL,"onboarding","critical","resolved","Integration with Slack not working","2024-08-29 08:01:03","2024-08-29 08:08:03","2024-08-30 04:08:03",4,True,"mobile,urgent"
5671,552,7047,"feature_request","high","closed","Audit log access denied","2024-05-20 09:41:38","2024-05-20 12:41:38","2024-05-22 17:41:38",5,True,"security,bug,documentation"
5672,169,2483,"onboarding","high","in_progress","Need help with API authentication","2025-08-03 07:38:06","2025-08-03 15:38:06",NULL,NULL,False,"export , ux"
5673,256,3550,"feature_request","medium","in_progress","Need to add more team members","2025-02-13 14:18:01","2025-02-14 06:18:01",NULL,NULL,False,"urgent, performance, ux, sso"
5674,63,1039,"billing","low","in_progress","SSO configuration help needed","2025-05-15 09:17:06","2025-05-15 12:17:06",NULL,NULL,False,"onboarding"
5675,882,NULL,"account","medium","in_progress","Data import from CSV failing","2025-08-28 11:51:01","2025-08-30 13:51:01",NULL,NULL,False,"integration , mobile"
5676,1084,NULL,"feature_request","high","closed","Need help with API authentication","2024-11-07 22:31:00","2024-11-08 04:31:00","2024-11-10 15:31:00",4,True,"gdpr, migration, export, technical"
5677,296,3963,"onboarding","high","in_progress","Slow loading on project boards","2025-08-23 01:36:33","2025-08-23 02:36:33",NULL,NULL,True,"performance"
5678,1043,NULL,"account","medium","in_progress","GDPR data export request","2025-06-19 15:51:55","2025-06-21 05:51:55",NULL,NULL,False,"documentation, bug, gdpr"
5679,126,1838,"feature_request","critical","open","Cannot login to dashboard","2025-10-22 21:14:53",NULL,NULL,NULL,False,"billing,migration,urgent"
5680,496,6269,"performance","critical","open","Billing discrepancy on latest invoice","2024-04-14 04:59:12",NULL,NULL,NULL,False,NULL
5681,990,NULL,"feature_request","medium","open","Duplicate notifications being sent","2025-06-16 03:45:07",NULL,NULL,NULL,False,NULL
5682,588,7587,"onboarding","high","closed","Feature request: dark mode","2023-08-09 11:48:20","2023-08-09 18:48:20","2023-08-13 15:48:20",NULL,False,"security, gdpr"
5683,259,3582,"integration","medium","closed","Need help with API authentication","2024-11-30 09:26:33","2024-11-30 19:26:33","2024-12-02 02:26:33",NULL,False,"training, integration, export"
5684,330,4227,"data_export","high","waiting_on_customer","Account merge request","2025-01-15 11:10:08","2025-01-15 21:10:08",NULL,NULL,False,"migration , onboarding , performance , urgent"
5685,1180,NULL,"onboarding","medium","resolved","Data import from CSV failing","2025-08-15 00:04:22","2025-08-15 22:04:22","2025-08-21 19:04:22",5,False,NULL
5686,728,NULL,"security","medium","in_progress","Integration with Slack not working","2025-04-21 07:48:39","2025-04-23 22:48:39",NULL,NULL,False,"integration , ux"
5687,304,4039,"data_export","low","resolved","Account merge request","2025-03-08 12:15:29","2025-03-10 09:15:29","2025-03-14 07:15:29",NULL,False,"feature;urgent"
5688,1038,NULL,"security","medium","resolved","Data import from CSV failing","2023-10-23 22:20:06","2023-10-25 15:20:06","2023-10-26 20:20:06",NULL,False,NULL
5689,1098,NULL,"integration","medium","open","Gantt chart not rendering correctly","2025-07-27 05:12:04",NULL,NULL,NULL,False,"mobile,gdpr,enterprise,documentation"
5690,439,5602,"billing","medium","resolved","API rate limiting issues","2025-03-23 09:41:09","2025-03-26 05:41:09","2025-03-31 10:41:09",NULL,False,"performance"
5691,805,NULL,"account","critical","resolved","Feature request: dark mode","2024-11-01 08:29:13","2024-11-01 10:28:13","2024-11-07 09:28:13",2,False,NULL
5692,462,5986,"account","medium","waiting_on_customer","Custom workflow automation broken","2025-06-06 19:52:09","2025-06-06 22:52:09",NULL,NULL,False,"ux,mobile,gdpr"
5693,313,4116,"integration","medium","waiting_on_customer","Account merge request","2025-02-15 18:12:23","2025-02-18 13:12:23",NULL,NULL,False,"training, urgent, api"
5694,894,NULL,"api","low","closed","Export failing for large datasets","2025-07-22 13:30:09","2025-07-22 15:30:09","2025-07-23 08:30:09",NULL,False,"ux"
5695,910,NULL,"feature_request","high","resolved","Integration with Slack not working","2025-04-02 17:51:36","2025-04-03 03:51:36","2025-04-06 13:51:36",5,True,"gdpr;technical;mobile"
5696,186,2686,"api","low","resolved","GDPR data export request","2024-12-20 09:41:25","2024-12-23 00:41:25","2024-12-27 06:41:25",NULL,False,"documentation"
5697,605,7762,"onboarding","medium","open","SSO configuration help needed","2024-12-14 10:21:20",NULL,NULL,NULL,False,"export,bug"
5698,910,NULL,"feature_request","low","waiting_on_customer","White label logo not displaying","2024-09-29 10:39:59","2024-09-29 15:39:59",NULL,NULL,False,"ux , integration"
5699,1023,NULL,"data_export","medium","closed","Mobile app crashes on Android","2025-09-24 02:45:22","2025-09-25 04:45:22","2025-09-30 02:45:22",4,False,"onboarding, sso, onboarding"
5700,84,1293,"account","low","in_progress","Need help with API authentication","2025-08-01 03:12:13","2025-08-02 11:12:13",NULL,NULL,False,"documentation,technical,documentation"
5701,533,6772,"technical","low","resolved","Cannot downgrade plan","2025-04-10 02:09:04","2025-04-12 21:09:04","2025-04-13 03:09:04",4,False,NULL
5702,377,4801,"data_export","low","closed","SSO configuration help needed","2024-09-09 04:00:14","2024-09-11 01:00:14","2024-09-13 19:00:14",4,False,"onboarding"
5703,945,NULL,"api","high","waiting_on_customer","Cannot downgrade plan","2025-05-07 10:45:31","2025-05-07 13:45:31",NULL,NULL,False,NULL
5704,143,2119,"account","high","closed","Gantt chart not rendering correctly","2025-09-07 22:13:39","2025-09-08 00:13:39","2025-09-08 03:13:39",NULL,False,"training, bug, sso, performance"
5705,323,4182,"api","high","resolved","Export failing for large datasets","2024-08-31 22:29:57","2024-09-01 09:29:57","2024-09-02 21:29:57",4,False,"feature , bug"
5706,707,NULL,"onboarding","high","resolved","Account merge request","2024-11-18 06:42:55","2024-11-18 13:42:55","2024-11-23 18:42:55",3,True,"mobile,migration"
5707,132,1971,"security","medium","in_progress","Permission settings not saving","2025-08-14 17:35:19","2025-08-17 04:35:19",NULL,NULL,False,"billing, bug, ux, sso, billing"
5708,1073,NULL,"technical","medium","waiting_on_customer","GDPR data export request","2024-10-24 16:31:55","2024-10-27 11:31:55",NULL,NULL,False,"onboarding"
5709,771,NULL,"performance","critical","open","Account merge request","2025-09-05 13:07:46",NULL,NULL,NULL,True,"billing, export, gdpr"
5710,783,NULL,"security","high","open","White label logo not displaying","2025-02-08 16:45:00",NULL,NULL,NULL,False,NULL
5711,400,5100,"data_export","low","open","Time tracking sync issues","2025-07-07 21:23:19",NULL,NULL,NULL,False,NULL
5712,756,NULL,"performance","medium","closed","Cannot login to dashboard","2025-08-25 15:45:27","2025-08-26 22:45:27","2025-08-29 14:45:27",3,False,"integration"
5713,629,8112,"billing","low","open","Cannot login to dashboard","2025-01-27 02:49:07",NULL,NULL,NULL,False,"urgent;integration"
5714,501,6389,"security","high","open","Mobile app crashes on Android","2025-09-07 17:11:23",NULL,NULL,NULL,False,"sso,urgent,gdpr,api"
5715,414,5212,"security","high","resolved","White label logo not displaying","2025-09-19 02:07:01","2025-09-19 13:07:01","2025-09-23 05:07:01",3,False,"performance , technical , api"
