"customer_id","company_name","industry","company_size","country_code","timezone","subscription_id","subscription_status","plan_id","mrr_usd","start_date","end_date","billing_cycle","cancellation_reason","plan_name","plan_tier","monthly_price_usd"
1105,"EchoNet","Media","small","GB","Europe/London",1698,"active",4,39.00,"2025-06-06",NULL,"monthly",NULL,"Professional","professional",39.00
1106,"ArcAnalytics","Logistics","enterprise","AU","Australia/Sydney",1699,"cancelled",1,0.00,"2023-09-15","2024-01-24","monthly","Budget cuts","Free","free",0.00
1106,"ArcAnalytics","Logistics","enterprise","AU","Australia/Sydney",1700,"active",4,35.10,"2024-01-24",NULL,"monthly",NULL,"Professional","professional",39.00
1107,"VertexPlatform","Legal","medium","FR","Europe/Paris",1701,"cancelled",5,59.00,"2024-10-12","2025-02-21","monthly","Switched competitor","Professional Plus","professional",59.00
1108,"GlowWorks","Marketing","enterprise","DE","Europe/Berlin",1702,"active",1,0.00,"2023-10-20",NULL,"annual",NULL,"Free","free",0.00
1109,"Iris Group","Insurance","large","FR","Europe/Paris",1703,"active",1,0.00,"2025-07-11",NULL,"monthly",NULL,"Free","free",0.00
1110,"QuestCloud","Logistics","large","US","America/Los_Angeles",1704,"cancelled",2,10.00,"2024-12-02","2025-01-29","annual","Missing features","Starter","starter",12.00
1111,"EdgeGroup","E-commerce","enterprise","US","America/New_York",1705,"cancelled",4,39.00,"2025-03-22","2025-09-12","monthly","Too expensive","Professional","professional",39.00
1111,"EdgeGroup","E-commerce","enterprise","US","America/New_York",1706,"active",5,49.17,"2025-09-12",NULL,"annual",NULL,"Professional Plus","professional",59.00
1112,"SyncDev","Retail","medium","IN","Asia/Kolkata",1707,"expired",3,19.00,"2024-03-13","2024-06-22","monthly","Missing features","Starter Plus","starter",19.00
1112,"SyncDev","Retail","medium","IN","Asia/Kolkata",1708,"cancelled",1,0.00,"2024-06-22","2025-05-30","annual","Budget cuts","Free","free",0.00
1113,"Rift Stack","Insurance","enterprise","FR","Europe/Paris",1709,"expired",5,49.17,"2025-09-10","2025-11-09","annual","Company reorganization","Professional Plus","professional",59.00
1113,"Rift Stack","Insurance","enterprise","FR","Europe/Paris",1710,"paused",2,12.00,"2025-11-09",NULL,"monthly",NULL,"Starter","starter",12.00
1114,"LinkDev","Finance","enterprise","FR","Europe/Paris",1711,"active",1,0.00,"2023-05-17",NULL,"monthly",NULL,"Free","free",0.00
1115,"Flow Pro","Real Estate","medium","FR","Europe/Paris",1712,"cancelled",1,0.00,"2024-10-26","2025-02-06","monthly","Budget cuts","Free","free",0.00
1115,"Flow Pro","Real Estate","medium","FR","Europe/Paris",1713,"active",6,82.50,"2025-02-06",NULL,"annual",NULL,"Enterprise","enterprise",99.00
1116,"Hub Stack","Logistics","medium","CA","America/Toronto",1714,"active",1,0.00,"2023-06-26",NULL,"annual",NULL,"Free","free",0.00
1117,"Acme Labs","Healthcare","large","JP","Asia/Tokyo",1715,"active",4,39.00,"2024-10-08",NULL,"monthly",NULL,"Professional","professional",39.00
1118,"JadeCloud","Logistics","small","SG","Asia/Singapore",1716,"active",1,0.00,"2025-03-12",NULL,"monthly",NULL,"Free","free",0.00
1119,"BoltHQ","Manufacturing","small","US","America/New_York",1717,"cancelled",1,0.00,"2025-05-04","2025-06-06","annual","Company reorganization","Free","free",0.00
1120,"Acme Stack","Manufacturing","small","DE","Europe/Berlin",1718,"active",2,10.00,"2023-01-02",NULL,"annual",NULL,"Starter","starter",12.00
1121,"ZealGroup","Media","medium","US","America/New_York",1719,"expired",4,39.00,"2023-10-29","2024-03-09","monthly","Not using it","Professional","professional",39.00
1121,"ZealGroup","Media","medium","US","America/New_York",1720,"active",7,199.00,"2024-03-09",NULL,"monthly",NULL,"Enterprise Custom","enterprise",199.00
1122,"KiteLogic","Insurance","small","JP","Asia/Tokyo",1721,"expired",3,15.83,"2024-06-25","2024-11-10","annual","Missing features","Starter Plus","starter",19.00
1122,"KiteLogic","Insurance","small","JP","Asia/Tokyo",1722,"expired",3,19.00,"2024-11-10","2025-05-14","monthly",NULL,"Starter Plus","starter",19.00
1122,"KiteLogic","Insurance","small","JP","Asia/Tokyo",1723,"active",5,59.00,"2025-05-14",NULL,"monthly",NULL,"Professional Plus","professional",59.00
1123,"IonLabs","Finance","medium","FR","Europe/Paris",1724,"cancelled",2,12.00,"2025-04-30","2025-06-29","monthly","Switched competitor","Starter","starter",12.00
1123,"IonLabs","Finance","medium","FR","Europe/Paris",1725,"active",5,59.00,"2025-06-29",NULL,"monthly",NULL,"Professional Plus","professional",59.00
1124,"KeenStudio","Healthcare","enterprise","CA","America/Toronto",1726,"active",5,49.17,"2024-04-12",NULL,"annual",NULL,"Professional Plus","professional",59.00
1125,"SyncLogic","Insurance","small","US","America/Chicago",1727,"expired",4,39.00,"2024-09-15","2025-06-11","monthly","Budget cuts","Professional","professional",39.00
1125,"SyncLogic","Insurance","small","US","America/Chicago",1728,"active",3,19.00,"2025-06-11",NULL,"monthly",NULL,"Starter Plus","starter",19.00
1126,"Echo Works","Media","medium","US","America/Chicago",1729,"active",2,10.00,"2024-01-11",NULL,"annual",NULL,"Starter","starter",12.00
1127,"RiftCloud","Retail","enterprise","US","America/New_York",1730,"active",1,0.00,"2025-05-14",NULL,"annual",NULL,"Free","free",0.00
1128,"Zen Platform","Telecommunications","large","IN","Asia/Kolkata",1731,"active",5,59.00,"2023-10-13",NULL,"monthly",NULL,"Professional Plus","professional",59.00
1129,"JadeGroup","Legal","enterprise","DE","Europe/Berlin",1732,"active",3,15.83,"2024-12-06",NULL,"annual",NULL,"Starter Plus","starter",19.00
1130,"EdgeLogic","Media","enterprise","IN","Asia/Kolkata",1733,"active",4,39.00,"2025-02-10",NULL,"monthly",NULL,"Professional","professional",39.00
1131,"Luna Corp","Healthcare","large","US","America/New_York",1734,"expired",2,9.60,"2024-08-06","2025-06-30","monthly","Company reorganization","Starter","starter",12.00
1131,"Luna Corp","Healthcare","large","US","America/New_York",1735,"cancelled",2,8.50,"2025-06-30","2024-10-09","annual","Budget cuts","Starter","starter",12.00
1132,"Echo Analytics","Telecommunications","large","SG","Asia/Singapore",1736,"cancelled",2,12.00,"2023-08-21","2024-04-14","monthly","Budget cuts","Starter","starter",12.00
1132,"Echo Analytics","Telecommunications","large","SG","Asia/Singapore",1737,"expired",4,39.00,"2024-04-14","2024-12-19","monthly","Too expensive","Professional","professional",39.00
1132,"Echo Analytics","Telecommunications","large","SG","Asia/Singapore",1738,"active",3,19.00,"2024-12-19",NULL,"monthly",NULL,"Starter Plus","starter",19.00
1133,"HubCorp","Healthcare","medium","FR","Europe/Paris",1739,"active",3,15.83,"2023-03-26",NULL,"annual",NULL,"Starter Plus","starter",19.00
1134,"CloudAnalytics","Finance","small","JP","Asia/Tokyo",1740,"active",1,0.00,"2023-10-31",NULL,"annual",NULL,"Free","free",0.00
1135,"CoreAnalytics","Telecommunications","enterprise","GB","Europe/London",1741,"expired",1,0.00,"2024-03-21","2025-02-07","monthly","Budget cuts","Free","free",0.00
1135,"CoreAnalytics","Telecommunications","enterprise","GB","Europe/London",1742,"cancelled",1,0.00,"2025-02-07","2025-05-02","monthly","Not using it","Free","free",0.00
1136,"TidalDynamics","Media","small","US","America/Los_Angeles",1744,"active",2,12.00,"2023-05-22",NULL,"monthly",NULL,"Starter","starter",12.00
1137,"UnitLabs","Media","small","IN","Asia/Kolkata",1745,"expired",2,10.20,"2024-09-06","2024-11-21","monthly","Too expensive","Starter","starter",12.00
1137,"UnitLabs","Media","small","IN","Asia/Kolkata",1746,"expired",5,49.17,"2024-11-21","2025-05-27","annual","Switched competitor","Professional Plus","professional",59.00
1137,"UnitLabs","Media","small","IN","Asia/Kolkata",1747,"cancelled",7,199.00,"2025-05-27","2025-04-05","monthly","Budget cuts","Enterprise Custom","enterprise",199.00
1138,"Onyx Labs","Manufacturing","large","BR","America/Sao_Paulo",1748,"cancelled",1,0.00,"2023-03-27","2023-08-26","monthly","Budget cuts","Free","free",0.00
1138,"Onyx Labs","Manufacturing","large","BR","America/Sao_Paulo",1749,"active",4,32.50,"2023-08-26",NULL,"annual",NULL,"Professional","professional",39.00
1139,"Hub Works","E-commerce","enterprise","FR","Europe/Paris",1750,"active",2,12.00,"2024-10-10",NULL,"monthly",NULL,"Starter","starter",12.00
1140,"WaveNet","Logistics","small","SG","Asia/Singapore",1751,"active",1,0.00,"2024-02-07",NULL,"annual",NULL,"Free","free",0.00
1141,"NovaNet","Healthcare","small","DE","Europe/Berlin",1752,"paused",3,15.83,"2024-09-18",NULL,"annual",NULL,"Starter Plus","starter",19.00
1142,"OrbitStack","Real Estate","medium","US","America/Los_Angeles",1753,"expired",3,14.25,"2023-12-15","2024-09-08","annual","Budget cuts","Starter Plus","starter",19.00
1142,"OrbitStack","Real Estate","medium","US","America/Los_Angeles",1754,"cancelled",5,59.00,"2024-09-08","2024-10-20","monthly","Missing features","Professional Plus","professional",59.00
1143,"Bolt Logic","Real Estate","medium","JP","Asia/Tokyo",1755,"active",5,59.00,"2025-03-07",NULL,"monthly",NULL,"Professional Plus","professional",59.00
1144,"Zen IO","Consulting","medium","US","America/Los_Angeles",1756,"cancelled",3,15.83,"2023-03-16","2023-08-26","annual","Budget cuts","Starter Plus","starter",19.00
1144,"Zen IO","Consulting","medium","US","America/Los_Angeles",1757,"expired",4,39.00,"2023-08-26","2024-07-10","monthly","Budget cuts","Professional","professional",39.00
1144,"Zen IO","Consulting","medium","US","America/Los_Angeles",1758,"active",5,49.17,"2024-07-10",NULL,"annual",NULL,"Professional Plus","professional",59.00
1145,"QuarkDigital","Finance","small","US","America/Chicago",1759,"active",4,39.00,"2024-08-09",NULL,"monthly",NULL,"Professional","professional",39.00
1146,"Vine AI","Real Estate","small","SG","Asia/Singapore",1760,"active",3,19.00,"2025-09-09",NULL,"monthly",NULL,"Starter Plus","starter",19.00
1147,"Hub Tech","Manufacturing","medium","CA","America/Toronto",1761,"active",3,19.00,"2023-12-09",NULL,"monthly",NULL,"Starter Plus","starter",19.00
1148,"KeenDynamics","Media","medium","IN","Asia/Kolkata",1762,"active",2,12.00,"2025-02-28",NULL,"monthly",NULL,"Starter","starter",12.00
1149,"ArcOps","Finance","enterprise","US","America/New_York",1763,"active",1,0.00,"2024-04-18",NULL,"monthly",NULL,"Free","free",0.00
1150,"Wave Solutions","E-commerce","large","JP","Asia/Tokyo",1764,"expired",2,10.20,"2025-03-25","2025-08-06","monthly","Budget cuts","Starter","starter",12.00
1150,"Wave Solutions","E-commerce","large","JP","Asia/Tokyo",1765,"cancelled",2,10.20,"2025-08-06","2025-10-08","monthly","Not using it","Starter","starter",12.00
1150,"Wave Solutions","E-commerce","large","JP","Asia/Tokyo",1766,"active",6,99.00,"2025-10-08",NULL,"monthly",NULL,"Enterprise","enterprise",99.00
1151,"WaveDev","Media","medium","CA","America/Toronto",1767,"active",2,12.00,"2023-04-25",NULL,"monthly",NULL,"Starter","starter",12.00
1152,"UnitVentures","Real Estate","large","CA","America/Toronto",1768,"active",2,12.00,"2023-02-15",NULL,"monthly",NULL,"Starter","starter",12.00
1153,"MistDigital","Real Estate","medium","US","America/Los_Angeles",1769,"cancelled",1,0.00,"2024-11-04","2025-06-21","monthly",NULL,"Free","free",0.00
1154,"Nova Group","Education","medium","US","America/Los_Angeles",1770,"active",2,12.00,"2023-04-01",NULL,"monthly",NULL,"Starter","starter",12.00
1155,"UnitDigital","Retail","medium","FR","Europe/Paris",1771,"cancelled",3,15.83,"2024-12-28","2025-01-30","annual","Not using it","Starter Plus","starter",19.00
1156,"Ion Digital","Legal","medium","CA","America/Toronto",1772,"active",1,0.00,"2023-02-12",NULL,"monthly",NULL,"Free","free",0.00
1157,"AcmeOps","Technology","small","FR","Europe/Paris",1773,"active",6,99.00,"2024-02-12",NULL,"monthly",NULL,"Enterprise","enterprise",99.00
1158,"ZealTech","Logistics","small","BR","America/Sao_Paulo",1774,"cancelled",4,32.50,"2024-01-23","2024-06-28","annual","Budget cuts","Professional","professional",39.00
1158,"ZealTech","Logistics","small","BR","America/Sao_Paulo",1775,"active",4,29.25,"2024-06-28",NULL,"annual",NULL,"Professional","professional",39.00
1159,"Vine Dynamics","Retail","small","US","America/Chicago",1776,"cancelled",2,12.00,"2023-07-27","2024-01-24","monthly","Too expensive","Starter","starter",12.00
1159,"Vine Dynamics","Retail","small","US","America/Chicago",1777,"active",3,12.67,"2024-01-24",NULL,"annual",NULL,"Starter Plus","starter",19.00
1160,"Zen Digital","Healthcare","medium","JP","Asia/Tokyo",1778,"paused",5,49.17,"2025-02-20",NULL,"annual",NULL,"Professional Plus","professional",59.00
1161,"ZenSoftware","Real Estate","enterprise","GB","Europe/London",1779,"cancelled",5,59.00,"2024-01-21","2024-07-16","monthly","Switched competitor","Professional Plus","professional",59.00
1162,"Jet Analytics","E-commerce","enterprise","AU","Australia/Sydney",1780,"cancelled",4,32.50,"2023-09-30","2024-03-20","annual","Too expensive","Professional","professional",39.00
1162,"Jet Analytics","E-commerce","enterprise","AU","Australia/Sydney",1781,"cancelled",5,44.25,"2024-03-20","2024-12-15","monthly","Missing features","Professional Plus","professional",59.00
1162,"Jet Analytics","E-commerce","enterprise","AU","Australia/Sydney",1782,"active",3,14.25,"2024-12-15",NULL,"annual",NULL,"Starter Plus","starter",19.00
1163,"IrisPro","Real Estate","large","BR","America/Sao_Paulo",1783,"active",4,39.00,"2025-07-18",NULL,"monthly",NULL,"Professional","professional",39.00
1164,"Vertex Platform","Telecommunications","small","FR","Europe/Paris",1784,"active",2,10.80,"2024-01-09",NULL,"monthly",NULL,"Starter","starter",12.00
1165,"Flow Net","Retail","small","SG","Asia/Singapore",1785,"active",2,10.00,"2024-04-23",NULL,"annual",NULL,"Starter","starter",12.00
1166,"FluxWorks","Manufacturing","medium","FR","Europe/Paris",1786,"active",1,0.00,"2024-01-05",NULL,"monthly",NULL,"Free","free",0.00
1167,"XenonLabs","Telecommunications","small","BR","America/Sao_Paulo",1787,"active",2,12.00,"2025-04-14",NULL,"monthly",NULL,"Starter","starter",12.00
1168,"ZenCloud","Finance","small","GB","Europe/London",1788,"expired",3,15.83,"2025-01-04","2025-05-30","annual",NULL,"Starter Plus","starter",19.00
1168,"ZenCloud","Finance","small","GB","Europe/London",1789,"active",4,39.00,"2025-05-30",NULL,"monthly",NULL,"Professional","professional",39.00
1169,"SyncAI","Education","large","JP","Asia/Tokyo",1790,"active",2,12.00,"2023-11-05",NULL,"monthly",NULL,"Starter","starter",12.00
1170,"Rift Labs","Technology","medium","SG","Asia/Singapore",1791,"cancelled",3,19.00,"2023-05-26","2023-11-13","monthly","Switched competitor","Starter Plus","starter",19.00
1170,"Rift Labs","Technology","medium","SG","Asia/Singapore",1792,"expired",3,15.83,"2023-11-13","2024-09-13","annual",NULL,"Starter Plus","starter",19.00
1170,"Rift Labs","Technology","medium","SG","Asia/Singapore",1793,"active",4,32.50,"2024-09-13",NULL,"annual",NULL,"Professional","professional",39.00
1171,"Kite Software","Marketing","enterprise","SG","Asia/Singapore",1794,"active",1,0.00,"2023-09-23",NULL,"monthly",NULL,"Free","free",0.00
1172,"RiftLabs","Manufacturing","enterprise","IN","Asia/Kolkata",1795,"active",4,32.50,"2024-08-14",NULL,"annual",NULL,"Professional","professional",39.00
1173,"PeakAI","Logistics","large","IN","Asia/Kolkata",1796,"active",5,59.00,"2025-08-16",NULL,"monthly",NULL,"Professional Plus","professional",59.00
1174,"TidalSolutions","Logistics","enterprise","GB","Europe/London",1797,"expired",1,0.00,"2023-05-07","2023-09-01","monthly","Budget cuts","Free","free",0.00
1174,"TidalSolutions","Logistics","enterprise","GB","Europe/London",1798,"expired",4,32.50,"2023-09-01","2024-01-16","annual","Budget cuts","Professional","professional",39.00
1174,"TidalSolutions","Logistics","enterprise","GB","Europe/London",1799,"active",6,82.50,"2024-01-16",NULL,"annual",NULL,"Enterprise","enterprise",99.00
1175,"Nexus Studio","Marketing","large","US","America/Los_Angeles",1800,"cancelled",1,0.00,"2023-07-10","2024-06-19","annual","Too expensive","Free","free",0.00
1175,"Nexus Studio","Marketing","large","US","America/Los_Angeles",1801,"cancelled",3,15.83,"2024-06-19","2025-02-01","annual","Too expensive","Starter Plus","starter",19.00
1175,"Nexus Studio","Marketing","large","US","America/Los_Angeles",1802,"active",7,199.00,"2025-02-01",NULL,"monthly",NULL,"Enterprise Custom","enterprise",199.00
1176,"Xenon Group","Marketing","enterprise","SG","Asia/Singapore",1803,"expired",1,0.00,"2025-02-28","2025-05-03","monthly",NULL,"Free","free",0.00
1176,"Xenon Group","Marketing","enterprise","SG","Asia/Singapore",1804,"cancelled",1,0.00,"2025-05-03","2025-09-12","annual","Too expensive","Free","free",0.00
1176,"Xenon Group","Marketing","enterprise","SG","Asia/Singapore",1805,"active",5,49.17,"2025-09-12",NULL,"annual",NULL,"Professional Plus","professional",59.00
1177,"AcmeCloud","Consulting","large","FR","Europe/Paris",1806,"expired",1,0.00,"2024-03-09","2024-06-03","annual",NULL,"Free","free",0.00
1177,"AcmeCloud","Consulting","large","FR","Europe/Paris",1807,"expired",3,15.83,"2024-06-03","2025-03-17","annual","Missing features","Starter Plus","starter",19.00
1177,"AcmeCloud","Consulting","large","FR","Europe/Paris",1808,"active",6,82.50,"2025-03-17",NULL,"annual",NULL,"Enterprise","enterprise",99.00
